user_id,product_id,product_name,category,product_description,rating,price
169,12,Novel,Fashion,Novel for Fashion category with premium quality and smart features,1,168.63
84,50,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,3,669.27
172,16,Football,Books,Football for Books category with premium quality and smart features,5,637.21
126,12,Blender,Sports,Blender for Sports category with premium quality and smart features,2,932.46
197,77,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,3,383.24
184,49,Camera,Groceries,Camera for Groceries category with premium quality and smart features,2,231.32
30,38,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,1,346.84
152,25,Perfume,Fashion,Perfume for Fashion category with premium quality and smart features,3,136.14
81,49,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,1,594.16
49,50,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,3,799.54
33,67,Laptop,Home,Laptop for Home category with premium quality and smart features,4,19.1
118,41,Blender,Books,Blender for Books category with premium quality and smart features,3,838.84
128,59,Perfume,Books,Perfume for Books category with premium quality and smart features,3,154.41
171,5,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,5,990.43
32,36,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,2,500.08
181,49,Camera,Electronics,Camera for Electronics category with premium quality and smart features,3,161.18
184,27,Keyboard,Home,Keyboard for Home category with premium quality and smart features,1,923.93
199,23,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,306.11
169,21,Watch,Electronics,Watch for Electronics category with premium quality and smart features,4,344.04
174,61,Camera,Sports,Camera for Sports category with premium quality and smart features,4,397.15
136,37,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,2,704.1
141,51,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,3,754.74
149,7,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,2,581.39
114,62,Football,Beauty,Football for Beauty category with premium quality and smart features,2,217.67
192,26,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,5,110.93
38,49,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,2,926.73
25,46,Headphones,Toys,Headphones for Toys category with premium quality and smart features,1,126.17
132,44,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,4,252.55
31,31,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,3,691.1
45,49,Camera,Fashion,Camera for Fashion category with premium quality and smart features,4,866.25
167,49,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,4,373.65
31,15,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,4,645.0
131,29,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,5,987.48
123,36,Camera,Fashion,Camera for Fashion category with premium quality and smart features,5,189.29
124,56,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,2,108.45
17,69,Novel,Books,Novel for Books category with premium quality and smart features,1,399.86
138,68,Laptop,Toys,Laptop for Toys category with premium quality and smart features,5,838.77
138,16,Gaming Mouse,Home,Gaming Mouse for Home category with premium quality and smart features,1,188.86
154,24,Watch,Electronics,Watch for Electronics category with premium quality and smart features,4,802.51
32,6,Perfume,Books,Perfume for Books category with premium quality and smart features,2,656.11
23,72,Blender,Beauty,Blender for Beauty category with premium quality and smart features,1,93.76
32,65,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,5,179.89
169,1,Sneakers,Home,Sneakers for Home category with premium quality and smart features,1,946.75
133,38,Headphones,Toys,Headphones for Toys category with premium quality and smart features,5,495.54
81,67,Perfume,Sports,Perfume for Sports category with premium quality and smart features,5,515.48
177,13,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,1,196.19
77,28,Perfume,Books,Perfume for Books category with premium quality and smart features,5,223.88
92,36,Keyboard,Books,Keyboard for Books category with premium quality and smart features,5,427.79
141,33,Novel,Beauty,Novel for Beauty category with premium quality and smart features,2,406.06
22,33,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,2,540.55
19,35,Keyboard,Home,Keyboard for Home category with premium quality and smart features,3,568.01
166,66,Novel,Books,Novel for Books category with premium quality and smart features,2,323.2
112,49,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,2,86.75
32,69,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,412.71
85,12,Football,Sports,Football for Sports category with premium quality and smart features,3,780.29
38,29,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,1,383.38
57,49,Camera,Fashion,Camera for Fashion category with premium quality and smart features,1,183.97
187,40,Laptop,Toys,Laptop for Toys category with premium quality and smart features,5,355.41
147,37,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,1,897.6
44,41,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,3,808.02
174,69,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,5,136.3
3,66,Gaming Mouse,Books,Gaming Mouse for Books category with premium quality and smart features,2,151.24
146,35,Football,Electronics,Football for Electronics category with premium quality and smart features,3,710.43
64,78,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,4,191.27
91,60,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,4,525.39
184,30,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,1,947.98
105,41,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,1,85.93
62,12,Perfume,Books,Perfume for Books category with premium quality and smart features,1,93.74
74,71,Camera,Toys,Camera for Toys category with premium quality and smart features,1,962.54
109,66,Backpack,Books,Backpack for Books category with premium quality and smart features,4,519.86
174,69,Novel,Fashion,Novel for Fashion category with premium quality and smart features,1,620.12
191,1,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,5,752.17
63,68,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,4,965.0
173,68,Headphones,Home,Headphones for Home category with premium quality and smart features,1,373.38
35,66,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,4,500.55
44,48,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,2,833.41
197,16,Sneakers,Beauty,Sneakers for Beauty category with premium quality and smart features,4,300.61
55,1,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,3,929.82
165,66,Football,Electronics,Football for Electronics category with premium quality and smart features,4,893.57
125,8,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,5,465.75
77,46,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,3,891.29
48,52,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,1,436.5
51,11,Novel,Books,Novel for Books category with premium quality and smart features,1,913.98
2,20,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,4,401.41
77,47,Football,Groceries,Football for Groceries category with premium quality and smart features,2,541.06
69,14,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,4,170.22
91,56,Cookware,Electronics,Cookware for Electronics category with premium quality and smart features,2,119.56
73,6,Novel,Books,Novel for Books category with premium quality and smart features,4,746.48
